,Course Code,Course Name,Dept,Division,Division.1,Instructor(s),Registration Limit,Restrictions,Slot,Slot_code,Time,Type,Venue,Yxx ka Y
616,ME 684,Airconditioning System Design,ME,,,I - Rane Milind, 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,6
617,ME 712,Computer Numerical Control and Programming.,ME,,,I - Pande S.S., 40,,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,timetable,  ,7
618,ME 714,Computer Integrated manufacturing,ME,,,I - Soham Mujumdar, 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,7
619,ME 730,Ultra-Precision Machining,ME,,,I - S. S. Joshi, 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,7
620,ME 747,Interfacial Transport Phenomena,ME,,,I - Rajneesh Bhardwaj, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,7
621,ME 748,Computer Aided Simulation of Machines,ME,,,I - Guha Anirban, 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,7
622,ME 750,Sheet Metal Engineering,ME,,,I - Date P.P., 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,7
623,ME 754,Textile Machines Design & Automation,ME,,,I - Guha Anirban, 0,,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,timetable,  ,7
624,ME 759,Nonlinear Finite Element Methods,ME,,,I - Ram Kumar Singh, 0,,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,timetable,  ,7
625,ME 761,Advanced Stereology and Microstructural Analysis,ME,,,I - Asim Tewari, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,7
626,ME 765,Micro-forming,ME,,,I - Sushil Mishra, 0,,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,timetable,  ,7
627,ME 766,High Performance Scientific Computing,ME,,,I - Shivasubramanian Gopalakrish, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,7
628,ME 769,Combustion in Automobile and Gas Turbine Engines,ME,,,I - Sreedhara Sheshadri, 0,,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,7
629,ME 772,Processing of Aerospace Materials-I,ME,,,I - Amol A. Gokhale, 0,,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,timetable,  ,7
630,ME 789,Computational Tools for Process Modeling,ME,,,I - Shyamprasad Karagadde, 0,,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,timetable,  ,7
631,ME 790,Materials modelling using atomistic first-principles calculations,ME,,,I - Ankit Jain, 0,,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,timetable,  ,7
632,ME 792,Communication Skills -II,ME,,,I - Sandip Kumar Saha, 0,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,7
633,ME 793,Multiscale Materials Informatics Discovery and Design,ME,,,I - Alankar Alankar, 0,,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,timetable,  ,7
634,ME 794,Statistical Design of Experiments,ME,,,A - S. S. Joshi I - Soham Mujumdar, 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,7
635,ME 795,Cellular Solids: Properties and Engineering Applications,ME,,,A - Shankar Krish A - Sripriya Ramamoorthy I - Amol A. Gokhale, 0,,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,7
636,MGT804,Qualitative Research Methodologies,MGT,,,I - T.T. Niranjan, 10,,,1,0,timetable,  ,8
637,MGT805,Survey Research & Experimentation,MGT,,,I - Ashish Singh, 0,,,0,,timetable,  ,8
638,SOM612,Business Research Methods,SOM,,,I - Ashish Singh, 0,,,0,,timetable,  ,6
639,SOM613,Corporate Fice - II,SOM,,,I - S.V.D.Nageswara Rao, 0,,,0,,timetable,  ,6
640,SOM614,Organization Behavior & Human Resources I,SOM,,,I - Bhargava S, 0,,,0,,timetable,  ,6
641,SOM615,Operations Management II,SOM,,,I - Indrajit Mukherjee, 0,,,0,,timetable,  ,6
642,SOM616,Technology Management,SOM,,,I - Karuna Jain, 0,,,0,,timetable,  ,6
643,SOM617,Corporate Strategy,SOM,,,I - Snehal Awate, 0,,,0,,timetable,  ,6
644,SOM618,Organization Behavior & Human Resources II,SOM,,,I - Ashish Pandey, 0,,,0,,timetable,  ,6
645,SOM619,Corporate Goverce and Business Ethics,SOM,,,I - Varadraj B. Bapat, 0,,,0,,timetable,  ,6
646,SOM620,Business and Sustainable Development,SOM,,,I - Trupti Mishra, 60,,,6,0,timetable,  ,6
647,SOM621,Legal Aspects of Business,SOM,,,I - Varadraj B. Bapat, 0,,,0,,timetable,  ,6
648,SOM623,Final Project,SOM,,,I - S.N.Rao, 0,,,0,,timetable,  ,6
649,SOM634,Purchasing and Supply Management,SOM,,,I - Atul Kanyalkar, 40,,,4,0,timetable,  ,6
650,SOM642,Business Forecasting,SOM,,,I - Pankaj Dutta, 40,,,4,0,timetable,  ,6
651,SOM643,Introduction to ERP,SOM,,,I - Atul Kanyalkar, 40,,,4,0,timetable,  ,6
652,SOM652,Indian Ficial and Business Model,SOM,,,I - Varadraj B. Bapat, 60,,,6,0,timetable,  ,6
653,SOM664,Business to Business Marketing,SOM,,,I - Dinesh Sharma, 60,,,6,0,timetable,  ,6
654,SOM665,Consumer Behaviour,SOM,,,I - Dinesh Sharma, 60,,,6,0,timetable,  ,6
655,SOM673,Managerial Effectiveness Skills,SOM,,,I - Bhargava S, 60,,,6,0,timetable,  ,6
656,SOM679,Competitiveness for Sustainable Enterprise,SOM,,,I - Kiran Kumar Momaya, 50,,,5,0,timetable,  ,6
657,SOM680,Managing Intellectual Property,SOM,,,I - Karuna Jain, 60,,,6,0,timetable,  ,6
658,SOM681,Historical and Contemporary Perspectives in International Business,SOM,,,I - S.N.Rao, 60,,,6,0,timetable,  ,6
659,SOM691,Intelligent Systems,SOM,,,I - Sonar M Rajendra, 60,,,6,0,timetable,  ,6
660,SOM693,Information Technology Infrastructure Management,SOM,,,I - Sonar M Rajendra, 60,,,6,0,timetable,  ,6
661,SOM698,Management of Banking and Ficial Services,SOM,,,I - Piyush Pandey, 60,,,6,0,timetable,  ,6
662,SOM700,Managing Digital Products,SOM,,,I - Sonar M Rajendra, 60,,,6,0,timetable,  ,7
663,SOM701,Online Marketing,SOM,,,I - Dinesh Sharma, 0,,,0,,timetable,  ,7
664,SOM707,Behavioral Fice,SOM,,,I - S.N.Rao, 60,,,6,0,timetable,  ,7
665,SOM711,Behavioural Economics,SOM,,,I - Sarthak Gaurav, 60,,,6,0,timetable,  ,7
666,SOM712,Management of Digital Transformation in Enterprise,SOM,,,I - Sonar M Rajendra, 60,,,6,0,timetable,  ,7
667,SOM716,Economics of Firm Strategy,SOM,,,I - Vinish Kathuria, 60,,,6,0,timetable,  ,7
668,SOM718,Money: Past Present and Future,SOM,,,I - Rohan Chinchwadkar, 40,,,4,0,timetable,  ,7
669,SOM744,Multivariate Data Analysis,SOM,,,I - Usha Athakumar, 40,,,4,0,timetable,  ,7
670,MM 203,Mechanics of Materials,MM,,,A - Anirban Patra I - Nagamani J. Balila, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,2
671,MM 204,Transport Phenomena,MM,,,A - N.N.Viswanathan I - Deepoo Kumar, 0,,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,timetable,  ,2
672,MM 206,Experimental Techniques in Materials Science,MM,,,A - Prasanna T.R.S. I - Sudhanshu Mallick, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,2
673,MM 318,Electronic Properties of Materials,MM, S1,,I - Titas Dasgupta, 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,3
674,MM 318,Electronic Properties of Materials,MM, S2,,I - Amrita Bhattacharya, 0,,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,timetable,  ,3
675,MM 320,Principles of Process Metallurgy,MM,,,A - Somnath Basu I - Khosla N.K., 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,3
676,MM 322,Casting and Joining Lab,MM, S1,,A - Manish M. Pande I - K. Bhanumurthy, 0,,L2 Tue-L2-14:00:00-16:55:00,L2, Tue-L2-14:00:00-16:55:00,timetable,  ,3
677,MM 322,Casting and Joining Lab,MM, S2,,A - Manish M. Pande I - K. Bhanumurthy, 0,,L4 Fri-L4-14:00:00-16:55:00,L4, Fri-L4-14:00:00-16:55:00,timetable,  ,3
678,MM 323,Manufacturing Processes Laboratory,MM, S1,,A - Ashutosh Gandhi A - Shobha Shukla I - Mithun Chowdhury, 0,,L1 Mon-L1-14:00:00-16:55:00,L1, Mon-L1-14:00:00-16:55:00,timetable,  ,3
679,MM 323,Manufacturing Processes Laboratory,MM, S2,,A - Ashutosh Gandhi A - Shobha Shukla I - Mithun Chowdhury, 0,,L3 Thu-L3-14:00:00-16:55:00,L3, Thu-L3-14:00:00-16:55:00,timetable,  ,3
680,MM 357,Ceramics and Powder Metallurgy,MM,,,I - Ashutosh Gandhi, 0,,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,timetable,  ,3
681,MM 359,Metal Casting and Joining,MM,,,A - K. Bhanumurthy I - Vitta Satish, 0,,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,timetable,  ,3
682,MM 406,Semiconductor Devices and Processing,MM,,,I - Dipti Gupta, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,4
683,MM 408,Mechanical Working of Metals,MM,,,A - Samajdar I. I - Narsimhan K., 0,,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,timetable,  ,4
684,MM 417,Entrepreneurship in Materials Engineering,MM,,,I - N. Venkataramani, 0,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,4
685,MM 426,Equipment and Processes Design Lab.,MM, S1,,A - Dinkar S. Patil A - K. Bhanumurthy I - V. K. Srivastava, 0,,L1 Mon-L1-14:00:00-16:55:00,L1, Mon-L1-14:00:00-16:55:00,timetable,  ,4
686,MM 426,Equipment and Processes Design Lab.,MM, S2,,A - Dinkar S. Patil A - K. Bhanumurthy I - V. K. Srivastava, 0,,L3 Thu-L3-14:00:00-16:55:00,L3, Thu-L3-14:00:00-16:55:00,timetable,  ,4
687,MM 448,Thin Films Lab,MM, S1,,A - Dinkar S. Patil I - Avradeep Pal, 0,,L2 Tue-L2-14:00:00-16:55:00,L2, Tue-L2-14:00:00-16:55:00,timetable,  ,4
688,MM 448,Thin Films Lab,MM, S2,,A - Dinkar S. Patil I - Avradeep Pal, 0,,L4 Fri-L4-14:00:00-16:55:00,L4, Fri-L4-14:00:00-16:55:00,timetable,  ,4
689,MM 454,Corrosion & Protection of Materials,MM,,,A - Smrutiranjan Parida I - Vijayshankar Dandapani, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,4
690,MM 462,Corrosion & Protection Lab,MM, S1,,A - J Rangarajan A - Smrutiranjan Parida I - Vijayshankar Dandapani, 0,,L2 Tue-L2-14:00:00-16:55:00,L2, Tue-L2-14:00:00-16:55:00,timetable,  ,4
691,MM 462,Corrosion & Protection Lab,MM, S2,,A - J Rangarajan A - Smrutiranjan Parida I - Vijayshankar Dandapani, 0,,L4 Fri-L4-14:00:00-16:55:00,L4, Fri-L4-14:00:00-16:55:00,timetable,  ,4
692,MM 612,Computational Laboratory,MM,,,A - Anirban Patra I - Ajay Singh Panwar, 0,,LX Wed-LX-14:00:00-16:55:00,LX, Wed-LX-14:00:00-16:55:00,timetable,  ,6
693,MM 622,Advanced Concepts in Iron Making,MM,,,A - Somnath Basu I - N.N.Viswanathan, 0,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,6
694,MM 624,Advanced Concepts in Steel Making,MM,,,A - Manish M. Pande I - Deepoo Kumar, 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,6
695,MM 626,Thermomechanical Processing and Forming of Steel,MM,,,I - MJNV Prasad, 0,,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,timetable,  ,6
696,MM 638,Polymer Blends and Composites,MM,,,I - Arup R. Bhattacharyya, 0,,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,timetable,  ,6
697,MM 650,Protective Coatings,MM,,,I - J Rangarajan, 0,,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,timetable,  ,6
698,MM 652,Advanced Ceramics,MM,,,A - Amartya Mukhopadhyay I - Avradeep Pal, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,6
699,MM 656,Simulation and Optimisation,MM,,,I - Sumit Saxena, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,6
700,MM 669,Mechanical Behavior of Thin Films,MM,,,A - Nagamani J. Balila I - Prita Pant, 0,,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,timetable,  ,6
701,MM 674,Materials & Processes for Semiconductor Devices,MM,,,I - Dusane Rajiv O., 0,,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,timetable,  ,6
702,MM 677,Diffusion and Kinetics,MM,,,I - M.P. Gururajan, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,6
703,MM 684,X-Ray Diffraction and Electron Microscopy,MM,,,A - Samajdar I. I - Prasanna T.R.S., 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,6
704,MM 688,Non-Crystalline Materials,MM,,,I - Kulkarni Ajit R., 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,6
705,MM 691,Topics in Phase Transformations,MM,,,I - Prabhu N., 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,6
706,MM 700,Electrochemical and Materials Perspective in Energy Storage,MM,,,I - Amartya Mukhopadhyay, 0,,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,7
707,MM 712,Advances in Design and Control of Corrosion,MM,,,I - Raja V. S., 0,,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,7
708,MM 718,Laser Processing and Nanostructures,MM,,,I - Shobha Shukla, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,7
709,MM 722,Molecular Simulations for Mateirals Engineering,MM,,,I - Ajay Singh Panwar, 0,,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,timetable,  ,7
710,MM 739,Semiconductor Photoelectrochemistry and Photocatalysis,MM,,,I - Aswani Yella, 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,7
711,MM 742,Science & Technology of Electric Furnace Steel Making,MM,,,I - Rajiv Asthana, 0,,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,timetable,  ,7
712,MM 746,Concepts of Advanced Polymer Science & Engineering,MM,,,I - Mithun Chowdhury, 0,,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,timetable,  ,7
713,MM 749,Statistics and Probability for Materials Engineers,MM,,,I - Hina Amol Gokhale, 0,,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,timetable,  ,7
714,MM 792,Communication Skills -II,MM,,,A - Sudhanshu Mallick I - Dusane Rajiv O., 0,,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,timetable,  ,7
715,PH 108,Basics of Electricity & Magnetism,PH,,,A - Amitabha Nandi A - Raghunath Chelakkot A - Varma Raghava I - Mithun K. Mitra, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,1
716,PH 202,Waves & Oscillations & Optics,PH,,,I - Anshuman Kumar, 0,,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,timetable,  ,2
717,PH 204,Quantum Mechanics I,PH,,,I - P. Ramadevi, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,2
718,PH 230,Electronics Lab III (Digital Electronics),PH,,,I - Pradeep Sarin, 0,,,0,,timetable,  ,2
719,PH 232,Physics Laboratory I (General Physics Lab),PH,,,I - S. Dhar, 0,,L3 Thu-L3-14:00:00-16:55:00,L3, Thu-L3-14:00:00-16:55:00,timetable,  ,2
720,PH 233,Electronics Lab II (Op amp circuits),PH,,,I - Pradeep Sarin, 0,,L4 Fri-L4-14:00:00-16:55:00,L4, Fri-L4-14:00:00-16:55:00,timetable,  ,2
721,PH 252,Introduction to Quantum Mechanics,PH, M,,I - Sadhana Dash, 40,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,2
722,PH 352,Introduction to Condensed Matter Physics,PH, M,,I - Mahajan Avinash V., 40,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,3
723,PH 353,Light Matter Interactions,PH, M,,I - Gopal Dixit, 40,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,3
724,PH 408,Mathematical Physics II,PH,,,I - Dibyendu Das, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,4
725,PH 410,Statistical Physics,PH,,,I - Sumiran Pujari, 0,,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,timetable,  ,4
726,PH 418,Introduction to Condensed Matter Physics,PH,,,I - Singh P.P., 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,4
727,PH 422,Quantum Mechanics II,PH,,,I - Alok Shukla, 0,,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,timetable,  ,4
728,PH 424,Electromagnetic Theory I,PH,,,I - Archana Pai, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,4
729,PH 435,Electronics Lab IV (Microprocessors),PH,,,I - Pradeep Sarin, 0,,L3 Thu-L3-14:00:00-16:55:00,L3, Thu-L3-14:00:00-16:55:00,timetable,  ,4
730,PH 436,Introduction to Condensed Matter Physics,PH,,,I - Soumya Bera, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,4
731,PH 438,Statistical Physics,PH,,,I - Hridis Kumar Pal, 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,4
732,PH 441,Physics Lab (General Physics),PH,,,I - S. Dhar, 0,,L4 Fri-L4-14:00:00-16:55:00,L4, Fri-L4-14:00:00-16:55:00,timetable,  ,4
733,PH 444,Electromagnetic Theory,PH,,,I - Kantimay Das Gupta, 0,,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,timetable,  ,4
734,PH 446,Physics Laboratory (Solid state and Nuclear Physics),PH,,,A - Nitin Kumar I - Major S.S., 0,,L4 Fri-L4-14:00:00-16:55:00,L4, Fri-L4-14:00:00-16:55:00,timetable,  ,4
735,PH 447,Physics Lab (Optics and Spectroscopy),PH,,,A - Kundu Tapanendu I - Singh B.P., 0,,L3 Thu-L3-14:00:00-16:55:00,L3, Thu-L3-14:00:00-16:55:00,timetable,  ,4
